Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_E1	NI9205_E2	NI9205_E3	NI9205_E4	NI9205_E5	NI9205_E6	NI9205_E7	NI9205_MP1l	NI9205_MP2l	NI9205_MP3l	NI9205_MP4l	NI9205_MP5l	NI9205_MP6l	NI9205_MP7l	NI9205_Power1	NI9205_Power2	NI9205_Arc1	NI9205_Penning1	NI9205_Penning2	NI9205_Penning	NI9205_MP8l	T1	T2	T3	T4
407	10.78	0.0000001781	197.5	507.8	0.05625	0.05706	0.1857	0.2508	0.2754	0.2043	10.78	9.47	9.142	10.78	10.78	10.13	10.46	739.1	540.1	0.05182	0.0000001781	0.0000002296	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
408	8.486	0.0000001774	197.6	504.2	0.05556	0.05629	0.1842	0.25	0.2744	0.2031	8.486	7.501	7.501	8.814	7.829	7.173	10.13	734.5	534.2	0.04295	0.0000001774	0.0000002291	0.004761	7.525	1413.11	1413.11	1413.11	1413.11
409	9.47	0.0000001778	193.4	502.2	0.05492	0.05565	0.1832	0.2484	0.273	0.2025	9.47	8.157	8.157	10.13	8.157	8.486	9.142	727	531.9	0.04197	0.0000001778	0.0000002292	0.004761	9.003	1413.11	1413.11	1413.11	1413.11
410	8.157	0.0000001778	192.3	499	0.05427	0.05501	0.1823	0.248	0.2715	0.2012	8.157	7.829	7.501	8.486	8.814	8.157	9.142	722.4	527.9	0.08169	0.0000001778	0.0000002293	0.004761	8.674	1413.11	1413.11	1413.11	1413.11
411	11.11	0.0000001773	190.9	495.5	0.05373	0.05423	0.1809	0.2467	0.2702	0.1997	11.11	10.13	10.13	11.11	10.46	8.814	9.47	717.8	523.7	0.04755	0.0000001773	0.0000002287	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
412	10.46	0.0000001774	187	492.9	0.05305	0.05346	0.1795	0.2453	0.2688	0.1985	10.46	8.486	8.157	9.142	8.486	7.829	10.13	710.6	519.4	0.04098	0.0000001774	0.000000229	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
413	10.78	0.0000001779	187.1	489.2	0.05236	0.05261	0.1779	0.2437	0.2675	0.1976	10.78	10.46	10.13	12.1	12.1	11.11	11.11	703.7	513.2	0.1861	0.0000001779	0.000000229	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
414	11.77	0.0000001776	184.5	483	0.0501	0.05016	0.1762	0.2413	0.2642	0.1954	11.77	10.46	10.13	12.1	11.44	11.77	11.11	696.5	508.9	0.05083	0.0000001776	0.0000002294	0.004761	8.674	1413.11	1413.11	1413.11	1413.11
415	10.13	0.0000001774	186.2	480.7	0.04961	0.04945	0.1747	0.2401	0.2635	0.1945	10.13	9.799	9.799	10.78	9.142	7.829	10.46	689.3	499.1	0.08957	0.0000001774	0.0000002293	0.004761	8.51	1413.11	1413.11	1413.11	1413.11
416	9.47	0.0000001776	181.2	476.9	0.04896	0.04879	0.1735	0.2388	0.2614	0.1928	9.47	8.486	8.157	10.13	8.814	8.814	9.47	677.8	494.8	0.06462	0.0000001776	0.0000002293	0.004761	9.003	1413.11	1413.11	1413.11	1413.11
417	8.157	0.0000001772	179.3	473.9	0.04846	0.04827	0.1724	0.2376	0.2604	0.1917	8.157	7.173	7.501	8.486	7.829	7.501	8.814	673.5	488.9	0.04197	0.0000001772	0.0000002286	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
418	8.157	0.0000001774	176.7	470.7	0.04794	0.04751	0.1708	0.2359	0.2582	0.1904	8.157	7.173	6.844	8.486	7.829	9.47	8.486	664.4	484.7	0.07841	0.0000001774	0.0000002293	0.004761	8.51	1413.11	1413.11	1413.11	1413.11
419	10.13	0.0000001776	173.6	467	0.04735	0.047	0.1698	0.2346	0.2575	0.1894	10.13	9.799	9.799	11.11	10.46	10.46	10.46	657.5	478.7	0.04886	0.0000001776	0.0000002292	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
420	10.46	0.0000001774	171.4	464.9	0.0469	0.0464	0.1685	0.2329	0.2561	0.1878	10.46	8.814	7.829	9.142	8.486	8.157	9.47	648.3	472.8	0.06298	0.0000001774	0.0000002293	0.004761	9.003	1413.11	1413.11	1413.11	1413.11
421	8.157	0.0000001774	168.8	460.7	0.04633	0.04578	0.1666	0.2316	0.2534	0.1863	8.157	7.501	7.501	8.486	8.157	7.501	9.799	639.8	466.9	0.05313	0.0000001774	0.0000002287	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
422	8.157	0.0000001777	168	456.2	0.04575	0.04522	0.1652	0.2299	0.2516	0.1847	8.157	7.829	7.501	8.814	9.142	8.157	8.814	632.6	461.4	0.08694	0.0000001777	0.000000229	0.004761	8.51	1413.11	1413.11	1413.11	1413.11
423	8.157	0.0000001775	164.6	452.4	0.04519	0.04467	0.1638	0.2277	0.2497	0.183	8.157	7.173	7.173	8.486	8.157	7.501	8.157	624.4	455.5	0.04591	0.0000001775	0.000000229	0.004761	8.182	1413.11	1413.11	1413.11	1413.11
424	10.13	0.0000001774	161.8	450.4	0.04499	0.04424	0.1622	0.2258	0.2478	0.1815	10.13	9.142	8.157	9.47	8.157	7.501	9.799	615.8	447.6	0.04427	0.0000001774	0.0000002292	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
425	8.486	0.0000001773	159.2	446.3	0.04423	0.04374	0.1612	0.225	0.2461	0.1801	8.486	7.829	7.501	8.486	7.501	7.173	8.486	604.3	442	0.05608	0.0000001773	0.000000229	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
426	11.77	0.0000001775	157.3	442.1	0.04384	0.04313	0.159	0.2223	0.2439	0.1788	11.77	10.13	9.799	11.44	10.78	9.47	9.799	596.1	435.8	0.05477	0.0000001775	0.000000229	0.004761	8.018	1413.11	1413.11	1413.11	1413.11
427	10.78	0.0000001777	158	438.9	0.04329	0.0426	0.1575	0.2201	0.2417	0.1767	10.78	9.799	8.486	9.47	8.814	8.814	10.46	589.3	426.3	0.06199	0.0000001777	0.0000002293	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
428	8.486	0.0000001774	154.3	434.4	0.04276	0.04202	0.156	0.2182	0.239	0.1751	8.486	7.173	7.173	8.814	7.501	7.501	9.47	579.1	421	0.03704	0.0000001774	0.000000229	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
429	10.46	0.0000001779	152.6	429.6	0.0406	0.03968	0.1531	0.2146	0.235	0.1723	10.46	9.47	9.47	11.44	10.78	10.46	10.78	570.2	411.2	0.06462	0.0000001779	0.0000002294	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
430	10.78	0.0000001777	147.4	423.5	0.04004	0.03918	0.1515	0.2125	0.2326	0.1702	10.78	9.799	9.47	11.44	11.77	10.78	10.78	557.5	400	0.06002	0.0000001777	0.0000002294	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
431	8.486	0.0000001772	144.1	419.8	0.03952	0.03874	0.1496	0.2099	0.2301	0.1686	8.486	7.501	7.173	8.486	7.829	7.501	8.486	541.4	393.2	0.05379	0.0000001772	0.000000229	0.004761	7.854	1413.11	1413.11	1413.11	1413.11
432	8.486	0.0000001774	141.6	415.8	0.03916	0.0383	0.1483	0.2078	0.228	0.1668	8.486	7.501	7.173	9.142	8.814	8.486	9.47	530.9	385.6	0.07447	0.0000001774	0.0000002294	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
433	11.11	0.0000001771	138	412.4	0.03879	0.03792	0.1467	0.2057	0.2258	0.1651	11.11	10.46	9.142	10.78	10.13	8.814	9.47	520.7	378.4	0.04328	0.0000001771	0.0000002285	0.004761	7.854	1413.11	1413.11	1413.11	1413.11
434	12.1	0.0000001776	136.5	407.8	0.03832	0.03746	0.145	0.2032	0.2233	0.1633	12.1	10.78	10.46	11.77	11.77	11.11	10.13	512.5	371.2	0.04821	0.0000001776	0.0000002292	0.004761	8.346	1413.11	1413.11	1413.11	1413.11
435	8.486	0.0000001772	134.1	403	0.03801	0.03707	0.1436	0.2012	0.2209	0.1614	8.486	7.173	6.844	8.486	7.501	7.501	8.814	502.7	362.3	0.08234	0.0000001772	0.0000002291	0.004761	8.018	1413.11	1413.11	1413.11	1413.11
436	8.486	0.000000177	129.5	399.6	0.03753	0.03688	0.142	0.1989	0.2184	0.1601	8.486	7.501	7.501	8.486	7.829	7.501	8.814	490.6	355.8	0.07086	0.000000177	0.0000002286	0.004761	8.018	1413.11	1413.11	1413.11	1413.11
437	9.142	0.0000001774	128.4	394.1	0.03715	0.03628	0.1407	0.1965	0.2162	0.1579	9.142	8.814	7.829	9.142	9.142	8.486	11.11	480.7	348.6	0.05772	0.0000001774	0.0000002293	0.004761	8.674	1413.11	1413.11	1413.11	1413.11
438	11.11	0.0000001771	125.4	390.2	0.03673	0.03591	0.1392	0.1942	0.213	0.1561	11.11	9.799	10.13	11.44	11.44	10.46	9.47	472.8	340	0.05017	0.0000001771	0.0000002288	0.004761	7.854	1413.11	1413.11	1413.11	1413.11
439	12.42	0.0000001771	122.4	384.3	0.03621	0.0354	0.1371	0.1911	0.2099	0.1537	12.42	10.46	10.13	11.77	11.11	9.799	8.814	461	333.1	0.05444	0.0000001771	0.000000229	0.004761	8.018	1413.11	1413.11	1413.11	1413.11
440	8.486	0.0000001773	119.6	379.8	0.03571	0.03501	0.1353	0.189	0.2073	0.1517	8.486	7.829	8.814	9.47	9.142	8.157	10.78	449.9	324.9	0.05772	0.0000001773	0.0000002293	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
441	11.11	0.000000177	116	371.6	0.03454	0.03365	0.1329	0.1846	0.2025	0.1485	11.11	10.13	9.47	11.11	10.78	9.799	9.47	438.7	316.4	0.07545	0.000000177	0.000000229	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
442	8.157	0.0000001768	112.8	367.9	0.03409	0.03333	0.1314	0.1827	0.2	0.1467	8.157	7.501	7.501	8.486	8.157	7.501	8.814	427.9	304.9	0.05411	0.0000001768	0.0000002285	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
443	8.486	0.0000001768	109.9	363.3	0.0337	0.03292	0.1299	0.1802	0.1973	0.1448	8.486	7.501	7.173	9.142	7.829	7.501	9.47	410.5	297.4	0.03869	0.0000001768	0.0000002286	0.004761	7.525	1413.11	1413.11	1413.11	1413.11
444	9.142	0.0000001774	108	357.4	0.03326	0.03245	0.1283	0.1776	0.1947	0.1428	9.142	8.814	8.157	9.47	8.157	8.157	9.47	401.7	288.9	0.05379	0.0000001774	0.000000229	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
445	10.13	0.0000001774	102.8	351.9	0.03285	0.03194	0.1263	0.1748	0.1915	0.1411	10.13	8.486	8.157	10.13	8.486	8.814	9.47	392.8	283.3	0.05937	0.0000001774	0.0000002292	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
446	9.47	0.0000001773	104.5	347.9	0.03252	0.03162	0.1253	0.1728	0.1896	0.1395	9.47	8.486	8.814	9.799	9.142	8.814	10.13	382	270.5	0.05149	0.0000001773	0.0000002291	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
447	10.78	0.0000001773	102	342.8	0.03207	0.03124	0.1232	0.1703	0.1865	0.1376	10.78	9.799	10.46	11.77	11.77	11.11	11.44	371.2	264.6	0.05116	0.0000001773	0.0000002286	0.004761	8.674	1413.11	1413.11	1413.11	1413.11
448	9.799	0.0000001775	99.49	338.5	0.03157	0.03087	0.1217	0.1681	0.1838	0.136	9.799	8.486	8.814	10.13	9.47	10.13	10.13	363	258.1	0.04788	0.0000001775	0.0000002291	0.004761	8.674	1413.11	1413.11	1413.11	1413.11
449	11.11	0.0000001774	97.72	332.6	0.0312	0.0304	0.1196	0.1655	0.1807	0.134	11.11	9.47	10.46	11.44	11.44	11.44	11.11	354.5	250.5	0.05247	0.0000001774	0.0000002292	0.004761	8.674	1413.11	1413.11	1413.11	1413.11
450	8.157	0.0000001772	95.61	326.6	0.03072	0.03	0.118	0.1623	0.1775	0.1319	8.157	7.173	6.844	8.486	8.157	7.829	8.157	344	243	0.08037	0.0000001772	0.0000002287	0.004761	8.51	1413.11	1413.11	1413.11	1413.11
451	11.44	0.0000001772	90.95	317.9	0.02971	0.02905	0.1148	0.1586	0.1728	0.129	11.44	10.13	9.47	11.77	11.77	10.13	9.47	334.1	236.1	0.04394	0.0000001772	0.000000229	0.004761	8.182	1413.11	1413.11	1413.11	1413.11
452	8.157	0.0000001768	91.71	313.3	0.02936	0.02866	0.1132	0.1559	0.1705	0.1273	8.157	7.501	6.844	8.157	8.157	7.501	8.814	322.3	224.3	0.04262	0.0000001768	0.0000002283	0.004761	8.018	1413.11	1413.11	1413.11	1413.11
453	9.47	0.0000001774	84.99	308.8	0.02902	0.0283	0.1114	0.1539	0.1678	0.1256	9.47	8.486	8.157	9.799	8.486	8.814	9.799	308.2	218	0.04755	0.0000001774	0.000000229	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
454	8.157	0.0000001769	83.91	303.3	0.02861	0.02794	0.1097	0.1513	0.1647	0.1235	8.157	7.501	7.173	9.142	8.486	7.501	9.799	299.7	212.1	0.0423	0.0000001769	0.0000002285	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
455	8.814	0.0000001767	81.49	297.6	0.02816	0.02745	0.108	0.1487	0.1621	0.1216	8.814	7.173	7.501	8.486	9.142	8.486	8.814	292.5	205.9	0.06101	0.0000001767	0.0000002287	0.004761	7.525	1413.11	1413.11	1413.11	1413.11
456	11.44	0.0000001771	77.94	293.3	0.02778	0.02816	0.1062	0.1464	0.1596	0.1202	11.44	10.46	10.13	10.78	10.78	9.47	9.47	282.6	199	0.05247	0.0000001771	0.0000002285	0.004761	8.018	1413.11	1413.11	1413.11	1413.11
457	8.486	0.0000002302	75.74	288	0.02746	0.02673	0.1046	0.1441	0.1569	0.118	8.486	7.501	7.173	8.486	7.501	7.501	9.142	273.1	193.4	0.04886	0.0000002302	0.0000002351	0.004761	7.525	1413.11	1413.11	1413.11	1413.11
458	9.142	0.0000002083	70.79	282.5	0.02702	0.02629	0.1023	0.1415	0.1545	0.1159	9.142	8.486	7.501	9.142	8.157	7.501	9.47	265.3	187.2	0.04591	0.0000002083	0.0000002376	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
459	8.157	0.0000001925	68.41	276.7	0.02652	0.02586	0.1004	0.1387	0.1509	0.1137	8.157	7.173	6.844	8.157	7.501	7.173	8.486	254.1	180.7	0.06889	0.0000001925	0.0000002375	0.004761	8.51	1413.11	1413.11	1413.11	1413.11
460	8.486	0.0000001801	66.52	271.5	0.02608	0.02538	0.09834	0.1359	0.1479	0.1114	8.486	7.173	6.844	8.486	7.829	7.501	8.486	245.6	174.1	0.04919	0.0000001801	0.0000002321	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
461	9.142	0.0000001951	63.96	263.5	0.0252	0.02455	0.09553	0.1327	0.1437	0.1084	9.142	7.829	7.829	9.47	8.486	7.829	9.47	236.4	167.5	0.04886	0.0000001951	0.0000002328	0.004761	9.167	1413.11	1413.11	1413.11	1413.11
462	10.13	0.000000194	64.12	259.2	0.02487	0.02414	0.09395	0.1305	0.141	0.1068	10.13	9.47	8.814	10.78	10.13	9.799	10.13	227.9	158.7	0.04755	0.000000194	0.0000002419	0.004761	8.674	1413.11	1413.11	1413.11	1413.11
463	8.157	0.000000202	58.12	254.1	0.02439	0.0237	0.09207	0.1283	0.1386	0.1046	8.157	7.173	7.173	8.486	7.501	7.501	8.814	215.7	154.1	0.04853	0.000000202	0.0000002518	0.004761	7.525	1413.11	1413.11	1413.11	1413.11
464	9.799	0.0000002428	56.94	249.5	0.02394	0.02326	0.09015	0.1264	0.1361	0.1025	9.799	7.829	7.173	8.486	8.486	7.829	10.13	209.5	148.8	0.0505	0.0000002428	0.0000002657	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
465	7.829	0.0000002883	55.24	243.9	0.02349	0.0228	0.08816	0.1239	0.1333	0.1003	7.829	6.844	7.173	8.486	8.157	8.486	8.486	202	143.6	0.07578	0.0000002883	0.0000002806	0.004761	8.674	1413.11	1413.11	1413.11	1413.11
466	8.157	0.0000003264	53.53	239.7	0.02305	0.02241	0.08667	0.1219	0.1312	0.09846	8.157	7.173	7.501	10.13	8.486	7.829	9.142	194.4	137.7	0.07545	0.0000003264	0.0000002927	0.004761	9.331	1413.11	1413.11	1413.11	1413.11
467	8.157	0.0000003732	50.96	235.2	0.02266	0.02199	0.0851	0.1197	0.1292	0.09668	8.157	6.844	7.173	8.814	7.829	7.173	9.142	187.5	133.4	0.05543	0.0000003732	0.0000003036	0.004761	9.331	1413.11	1413.11	1413.11	1413.11
468	8.157	0.000000423	48.06	230.6	0.02226	0.02159	0.08343	0.1176	0.127	0.09466	8.157	7.829	7.173	9.142	7.829	7.173	9.47	181	129.2	0.08497	0.000000423	0.0000003164	0.004761	10.32	1413.11	1413.11	1413.11	1413.11
469	11.44	0.0000004707	47.77	224.9	0.02165	0.02109	0.0813	0.1149	0.1241	0.09214	11.44	11.11	9.799	12.75	11.77	10.78	10.78	174.8	123.6	0.06068	0.0000004707	0.000000327	0.004761	11.3	1413.11	1413.11	1413.11	1413.11
470	8.486	0.0000005036	47.3	219.4	0.0211	0.02051	0.07926	0.1121	0.1211	0.09	8.486	7.501	7.173	9.799	7.829	7.829	11.77	168.9	118.4	0.04985	0.0000005036	0.0000003366	0.004761	11.96	1413.11	1413.11	1413.11	1413.11
471	8.157	0.0000005252	43.9	215	0.0206	0.02009	0.0773	0.1097	0.119	0.08778	8.157	7.501	7.173	10.46	7.501	7.501	12.1	161	112.8	0.07512	0.0000005252	0.0000003481	0.004761	13.6	1413.11	1413.11	1413.11	1413.11
472	11.11	0.0000005505	40.79	210.3	0.02017	0.01965	0.07563	0.1075	0.1163	0.08588	11.11	10.78	10.78	14.72	11.77	11.77	18.33	153.4	108.5	0.06298	0.0000005505	0.0000003599	0.004761	14.91	1413.11	1413.11	1413.11	1413.11
473	9.799	0.0000005705	39.18	206.3	0.01973	0.01924	0.07408	0.1053	0.1138	0.08406	9.799	8.486	8.486	14.07	9.142	8.486	18.66	146.9	103.6	0.06035	0.0000005705	0.0000003702	0.004761	16.72	1413.11	1413.11	1413.11	1413.11
474	10.46	0.0000005785	38.24	203	0.01939	0.01892	0.07256	0.1031	0.1121	0.08224	10.46	9.799	9.799	16.36	11.44	11.44	22.93	141	99.99	0.07906	0.0000005785	0.0000003809	0.004761	17.7	1413.11	1413.11	1413.11	1413.11
475	8.157	0.0000005705	36.86	199.3	0.01898	0.01853	0.07105	0.1009	0.1095	0.08049	8.157	7.173	7.501	14.72	8.157	8.157	24.9	135.7	96.38	0.09679	0.0000005705	0.0000003899	0.004761	18.85	1413.11	1413.11	1413.11	1413.11
476	8.157	0.0000005428	35.71	194.7	0.01845	0.01804	0.06916	0.09831	0.1066	0.07826	8.157	7.501	7.173	15.71	8.157	7.829	32.45	130.5	92.44	0.1053	0.0000005428	0.000000396	0.004761	19.51	1413.11	1413.11	1413.11	1413.11
477	9.799	0.0000005088	34.98	190.2	0.01808	0.01765	0.06764	0.09603	0.1043	0.07647	9.799	8.814	9.142	17.68	9.47	9.142	34.42	125.9	88.18	0.08169	0.0000005088	0.0000003958	0.004761	19.01	1413.11	1413.11	1413.11	1413.11
478	11.77	0.0000004792	32.56	187.4	0.01775	0.01735	0.06659	0.09414	0.1026	0.07515	11.77	10.46	9.799	17.68	11.77	11.11	36.06	120	84.25	0.07939	0.0000004792	0.0000003926	0.004761	17.37	1413.11	1413.11	1413.11	1413.11
479	8.157	0.0000004146	30.93	180.8	0.01701	0.01666	0.06438	0.09043	0.09834	0.0721	8.157	7.829	7.173	14.07	9.799	7.173	36.72	115.1	81.62	0.0725	0.0000004146	0.0000003764	0.004761	15.4	1413.11	1413.11	1413.11	1413.11
480	11.44	0.0000003865	31.54	177.5	0.0167	0.01633	0.06322	0.08855	0.09645	0.07074	11.44	10.78	10.13	16.69	13.41	10.78	37.04	111.5	75.72	0.07053	0.0000003865	0.0000003706	0.004761	13.76	1413.11	1413.11	1413.11	1413.11
481	11.11	0.0000003625	27.99	173.8	0.01637	0.01598	0.06207	0.08688	0.09451	0.06916	11.11	10.13	9.47	15.38	15.05	10.78	34.75	103.6	73.1	0.06823	0.0000003625	0.0000003637	0.004761	12.78	1413.11	1413.11	1413.11	1413.11
482	10.78	0.0000003392	26.74	170.3	0.01603	0.01564	0.06095	0.08483	0.09243	0.06777	10.78	9.142	9.142	14.07	16.36	10.46	33.11	99.33	70.47	0.08103	0.0000003392	0.000000353	0.004761	11.46	1413.11	1413.11	1413.11	1413.11
483	11.77	0.0000003181	26.23	167.1	0.01569	0.01532	0.05982	0.08303	0.09054	0.06646	11.77	10.13	9.799	14.72	18.33	11.77	27.85	96.05	67.85	0.06199	0.0000003181	0.0000003468	0.004761	10.15	1413.11	1413.11	1413.11	1413.11
484	8.486	0.0000003015	25.28	163.9	0.01537	0.01505	0.05892	0.08136	0.08894	0.06547	8.486	7.501	7.501	10.13	17.02	7.501	24.9	92.12	65.23	0.05116	0.0000003015	0.0000003392	0.004761	9.167	1413.11	1413.11	1413.11	1413.11
485	8.157	0.0000002857	24.18	160.5	0.01512	0.01474	0.05767	0.0796	0.08715	0.06426	8.157	7.173	7.173	9.47	19.32	7.501	20.63	88.51	62.93	0.0505	0.0000002857	0.0000003286	0.004761	8.51	1413.11	1413.11	1413.11	1413.11
486	11.77	0.0000002708	23.57	157.3	0.01475	0.01444	0.05645	0.07764	0.08496	0.06302	11.77	10.13	10.78	12.1	24.24	12.1	17.68	85.56	60.63	0.06265	0.0000002708	0.000000321	0.004761	9.003	1413.11	1413.11	1413.11	1413.11
487	8.486	0.0000002564	21.83	153.4	0.01442	0.01412	0.05523	0.07572	0.0827	0.06175	8.486	7.501	7.173	8.814	20.96	7.501	10.78	82.61	58.34	0.06593	0.0000002564	0.0000003081	0.004761	8.182	1413.11	1413.11	1413.11	1413.11
488	11.44	0.0000002488	21.2	149.6	0.01413	0.01386	0.05416	0.07423	0.08123	0.06056	11.44	10.13	9.799	11.44	20.3	11.11	10.13	79	55.72	0.05017	0.0000002488	0.0000003015	0.004761	8.018	1413.11	1413.11	1413.11	1413.11
489	10.78	0.0000002321	19.96	145.2	0.01367	0.01341	0.05232	0.07165	0.07841	0.0589	10.78	8.814	8.157	9.799	18.99	8.814	9.47	75.39	53.75	0.07873	0.0000002321	0.0000002848	0.004761	9.003	1413.11	1413.11	1413.11	1413.11
490	8.814	0.0000002211	19.49	142.6	0.01344	0.01319	0.0515	0.07052	0.07681	0.05788	8.814	7.829	7.501	8.486	16.04	8.157	8.814	73.1	50.14	0.05149	0.0000002211	0.0000002743	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
491	7.829	0.0000002097	17.58	139.4	0.0132	0.01291	0.05034	0.0688	0.07512	0.05651	7.829	6.844	6.844	8.486	14.07	8.157	8.814	67.85	48.5	0.0725	0.0000002097	0.000000263	0.004761	8.674	1413.11	1413.11	1413.11	1413.11
492	11.44	0.0000001984	16.63	136.2	0.01294	0.01268	0.04951	0.06764	0.07379	0.05554	11.44	10.46	10.46	12.1	13.74	11.44	11.11	65.23	46.53	0.04919	0.0000001984	0.0000002514	0.004761	8.51	1413.11	1413.11	1413.11	1413.11
493	12.1	0.0000001865	16.75	133	0.0127	0.01241	0.04823	0.06609	0.07185	0.05466	12.1	10.46	10.46	12.1	11.44	11.11	10.78	63.26	44.89	0.05838	0.0000001865	0.0000002385	0.004761	8.346	1413.11	1413.11	1413.11	1413.11
494	11.11	0.0000001818	15.37	130.6	0.01246	0.0122	0.04724	0.06482	0.07069	0.0535	11.11	10.13	9.47	11.11	10.46	9.142	10.13	60.63	43.58	0.06232	0.0000001818	0.0000002345	0.004761	7.854	1413.11	1413.11	1413.11	1413.11
495	11.77	0.0000001815	14.73	127.7	0.01223	0.01195	0.04611	0.06337	0.06905	0.05226	11.77	11.11	10.78	11.77	11.44	11.44	9.47	58.34	41.61	0.06068	0.0000001815	0.0000002341	0.004761	8.018	1413.11	1413.11	1413.11	1413.11
496	9.47	0.0000001819	14.34	124.9	0.01203	0.01172	0.04515	0.06227	0.0675	0.05125	9.47	8.486	8.814	9.47	8.814	8.486	9.47	55.72	40.3	0.05477	0.0000001819	0.0000002338	0.004761	9.331	1413.11	1413.11	1413.11	1413.11
497	8.814	0.0000001814	14.1	122.1	0.01174	0.01146	0.04405	0.06075	0.06586	0.04998	8.814	8.814	8.486	9.799	8.814	8.814	10.13	53.75	38.66	0.07841	0.0000001814	0.0000002337	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
498	11.44	0.0000001809	13.67	118.9	0.0114	0.01116	0.04291	0.05942	0.0642	0.04867	11.44	9.799	9.799	11.77	11.44	11.11	10.78	51.45	36.7	0.0656	0.0000001809	0.0000002336	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
499	10.78	0.0000001804	13.01	116.8	0.01122	0.01099	0.0421	0.05848	0.06319	0.04779	10.78	9.142	8.157	9.47	8.486	7.501	9.799	49.16	35.38	0.05641	0.0000001804	0.0000002324	0.004761	7.69	1413.11	1413.11	1413.11	1413.11
500	9.47	0.0000001809	12.04	112.6	0.01078	0.01055	0.04059	0.05645	0.06114	0.04611	9.47	8.157	8.486	9.799	8.486	8.486	9.47	47.19	34.07	0.05608	0.0000001809	0.0000002332	0.004761	8.838	1413.11	1413.11	1413.11	1413.11
501	11.44	0.0000001803	11.87	110	0.01055	0.01031	0.03965	0.05527	0.05989	0.04502	11.44	9.799	9.47	11.77	10.78	10.46	9.142	45.88	31.78	0.06298	0.0000001803	0.0000002321	0.004761	8.018	1413.11	1413.11	1413.11	1413.11
502	10.13	0.0000001807	10.71	108	0.01033	0.01012	0.03893	0.05425	0.05883	0.04421	10.13	9.47	9.142	10.78	9.799	10.13	10.13	42.27	30.46	0.05871	0.0000001807	0.0000002331	0.004761	9.003	1413.11	1413.11	1413.11	1413.11
503	11.77	0.0000001806	10.39	105.4	0.01008	0.009886	0.03801	0.05303	0.05753	0.04313	11.77	10.13	9.799	11.44	12.1	11.11	10.46	40.96	29.48	0.06954	0.0000001806	0.0000002321	0.004761	8.674	1413.11	1413.11	1413.11	1413.11
504	8.814	0.0000001802	10.21	103.4	0.009902	0.009695	0.03725	0.05203	0.05656	0.0423	8.814	7.829	7.501	8.814	8.486	7.829	8.814	38.99	28.17	0.07512	0.0000001802	0.0000002323	0.004761	8.674	1413.11	1413.11	1413.11	1413.11
505	10.46	0.0000001803	9.241	101.4	0.009672	0.009478	0.03647	0.05095	0.05545	0.0414	10.46	8.486	8.157	9.799	8.486	8.157	9.47	37.68	27.51	0.06068	0.0000001803	0.0000002324	0.004761	9.003	1413.11	1413.11	1413.11	1413.11
506	8.157	0.00000018	9.635	99.29	0.009459	0.009251	0.03554	0.04971	0.05427	0.04054	8.157	6.844	6.844	8.157	7.501	7.501	8.814	36.37	26.2	0.09383	0.00000018	0.0000002314	0.004761	8.346	1413.11	1413.11	1413.11	1413.11
507	11.77	0.0000001801	8.841	97.18	0.009281	0.009044	0.03472	0.04869	0.05289	0.03954	11.77	10.78	10.78	12.42	11.44	11.11	10.13	34.73	25.55	0.05411	0.0000001801	0.0000002313	0.004761	8.346	1413.11	1413.11	1413.11	1413.11
508	12.42	0.0000001801	8.716	94.81	0.008997	0.008841	0.03379	0.0473	0.05164	0.03845	12.42	10.46	9.799	12.1	11.77	11.44	11.11	33.74	24.23	0.06757	0.0000001801	0.0000002319	0.004761	8.346	1413.11	1413.11	1413.11	1413.11
